Date,rsi_1d,macd_pct_1d,ema_cross_1d,atr_pct_1d,ret_1,ret_5,smc_bias_1d,zone_dist_atr,at_zone,high,low,close,label,label_bars
1986-04-14,0.762150498147299,1.5599766129379882,1.0,1.0829692240074211,0.0082195562453994,0.0524822776717019,1,5.456039123739596,0,153.97500610351562,152.48500061035156,153.9250030517578,1,2
1986-04-15,0.7794048257617119,1.697716744669947,1.0,1.07246514132427,0.0064433522036564,0.0394324951083548,1,6.072958877648085,0,155.02499389648438,153.43499755859375,154.9199981689453,1,1
1986-04-16,0.8318765762754964,1.948814571372991,1.0,1.1532335347106015,0.0253347907779533,0.0639283173914062,1,7.675599505167584,0,158.97500610351562,154.9199981689453,158.89500427246094,0,5
1986-04-17,0.8335922647866449,2.162464704045102,1.0,1.140512683526427,0.0010063747026816,0.046916740487453,1,7.841597923635889,0,159.86000061035156,158.28500366210938,159.05499267578125,0,2
1986-04-18,0.7606985975892593,2.256574026649428,1.0,1.1501940357334617,-0.0088091694481766,0.0321949044815141,1,7.075124309380977,0,159.15499877929688,157.35000610351562,157.66000366210938,0,8
1986-04-21,0.773901198176367,2.3206340759483988,1.0,1.124840508075764,0.005471432224529,0.0294467804606437,1,7.6802099439283715,0,158.6300048828125,157.24000549316406,158.52499389648438,0,2
1986-04-22,0.7400952889838628,2.3303365731761416,1.0,1.1450468502921392,-0.0042037029375157,0.0187997253194716,1,7.208568312174788,0,159.47000122070312,157.34500122070312,157.86000061035156,0,6
1986-04-23,0.7197296845624279,2.2893103170726388,1.0,1.1376323830508734,-0.0025370677517893,-0.009072133210271,1,7.050684912288178,0,158.2100067138672,156.6300048828125,157.4600067138672,0,5
1986-04-24,0.761965791735263,2.3125997625574035,1.0,1.161190989615842,0.0150956272190487,0.0050171193060961,1,8.094395745770804,0,160.16000366210938,157.4600067138672,159.85499572753906,0,3
1986-04-25,0.7713401410186556,2.3526520645503863,1.0,1.120033529292464,0.0037776045529582,0.0176038933072311,1,8.696836065876106,0,160.625,159.59500122070312,160.4600067138672,0,2
1986-04-28,0.7422031991294318,2.344394044558528,1.0,1.12452760258184,-0.0034961504978063,0.0086363105848956,1,8.380973287049747,0,160.9499969482422,159.13999938964844,159.89999389648438,0,1
1986-04-29,0.6627654468138883,2.2456079272382587,1.0,1.1728973023772005,-0.0103725206447924,0.0024674928776189,1,7.230174023216531,0,160.30499267578125,157.69500732421875,158.25,0,1
1986-04-30,0.5373830832395686,1.9972575048580137,1.0,1.2795182555004034,-0.0213317342657761,-0.0163271736363679,1,5.085511728410249,0,158.40499877929688,154.78500366210938,154.91000366210938,0,10
1986-05-01,0.5152264542566115,1.713479935937377,1.0,1.2498352893591418,-0.0045614288592839,-0.0359842297147006,1,4.86429642684507,0,154.94000244140625,153.72500610351562,154.2050018310547,1,3
1986-05-02,0.5386183992227254,1.4982879558734985,1.0,1.2181249468025817,0.0052066976304949,-0.0345551366371639,1,5.391330144336081,0,155.5850067138672,154.2050018310547,155.00999450683594,0,10
1986-05-05,0.5943895843687614,1.4098302827272076,1.0,1.225104058919576,0.0136475283338288,-0.0174114578055286,1,1.9790873894392709,0,157.4149932861328,155.00999450683594,157.13999938964844,0,9
1986-05-06,0.5938452064152373,1.3397374652093792,1.0,1.1938479940704945,-9.54569531383953e-05,-0.0071343941138746,1,2.0390917533961668,0,158.08999633789062,156.85499572753906,157.125,0,8
1986-05-07,0.5617108180957816,1.2321009331520976,1.0,1.1977143228120088,-0.0055523475568897,0.0086449925950118,1,2.5086939517981324,0,157.125,155.30999755859375,156.2550048828125,0,10
1986-05-08,0.5867611665228523,1.167326555665304,1.0,1.1671161765006215,0.0057750986385274,0.0189815200928231,1,1.872709070215345,0,157.52999877929688,156.17999267578125,157.16000366210938,0,6
1986-05-09,0.6069441319819657,1.1416709057178356,1.0,1.1480003807136852,0.0047924530753693,0.0185672755376975,1,1.6741478951596354,0,157.9149932861328,156.3800048828125,157.9149932861328,0,4
1986-05-12,0.6000468342785448,1.1057529311468206,1.0,1.1076407374297157,-0.0010453696460954,0.0038743775577732,1,1.8313918456301976,0,158.2550048828125,157.36000061035156,157.75,0,3
1986-05-13,0.5704294466894907,1.0332624163023725,1.0,1.1020121590784528,-0.0044472560049078,-0.0004774214939962,1,1.921174951043356,0,157.9199981689453,156.40499877929688,157.0500030517578,0,3
1986-05-14,0.568486926861228,0.958820491651834,1.0,1.0813684375961237,-0.0002865623417322,0.0047883637211612,1,1.931908244596232,0,157.81500244140625,156.5449981689453,157.0050048828125,0,2
1986-05-15,0.5163090163325947,0.8329135758674229,1.0,1.0909948916254166,-0.0079292257766727,-0.0089159606940389,1,1.200428073233046,0,157.11500549316406,155.39500427246094,155.76499938964844,1,5
1986-05-16,0.4864510932590956,0.6827371715507551,1.0,1.085843708536111,-0.0049556304666147,-0.018664044236023,1,0.754596818633041,0,155.86000061035156,154.38999938964844,154.9949951171875,1,3
1986-05-19,0.4992099294916955,0.5691109724603026,1.0,1.0393519787745342,0.002030277030955,-0.0155883975589725,0,0.981894585341283,0,155.59500122070312,154.875,155.30999755859375,1,3
1986-05-20,0.562397029119433,0.5559190840068148,1.0,1.047923780324968,0.0108863587390013,-0.0002547828150634,0,0.7566864840297758,0,157.0500030517578,155.0,157.00999450683594,1,3
1986-05-21,0.576937881407479,0.564377771382768,1.0,1.0364260029135952,0.0027349862094911,0.00276676573616,0,0.4994655301320318,1,158.3800048828125,156.9250030517578,157.44000244140625,1,3
1986-05-22,0.6421544614944569,0.6674422842577656,1.0,1.057255011050818,0.0138142190538577,0.0245102105666905,0,0.7821265730638142,0,159.6750030517578,157.25999450683594,159.6300048828125,1,5
1986-05-23,0.6561010869159479,0.7708027230496012,1.0,1.0219397852667005,0.00334582407769,0.0328116651109953,0,0.4795995598479434,1,160.38999938964844,159.4149932861328,160.1649932861328,1,4
1986-05-27,0.6813505739011956,0.8894416052049917,1.0,0.9995019042939391,0.0062862581887292,0.0370676462687695,1,0.1396731687165009,1,161.21499633789062,159.94000244140625,161.1750030517578,0,9
1986-05-28,0.6845605775230278,0.9816825841487192,1.0,0.9884699268956342,0.0008061872536968,0.026987474783465,1,0.2226444407082144,1,162.02999877929688,160.64999389648438,161.30499267578125,0,8
1986-05-29,0.6926408941949813,1.0568398160525334,1.0,0.9836955367922552,0.0019509332087999,0.0262034217827737,1,0.4214226032908459,1,161.82000732421875,160.2899932861328,161.6199951171875,0,7
1986-05-30,0.7291673345466617,1.1700415846016154,1.0,0.9969630177788692,0.0094834663006375,0.0218726690295536,1,1.3586288678431435,0,163.6199951171875,161.51499938964844,163.16000366210938,0,2
1986-06-02,0.6665709141411924,1.2063204418689208,1.0,1.019492843208102,-0.006949841155154,0.0115770037967095,1,0.653799947952787,0,163.97999572753906,162.0,162.02999877929688,0,5
1986-06-03,0.6687391012605726,1.2179410705123794,1.0,0.9840979081455956,0.0004936251794278,0.0057843707874081,1,0.727128628840263,0,162.22999572753906,161.3699951171875,162.11000061035156,0,4
1986-06-04,0.6524617574550158,1.20172039858604,1.0,0.990010261883469,-0.001759635345337,0.0032185481883741,1,0.5461635959461301,0,163.08999633789062,161.39999389648438,161.8249969482422,0,3
1986-06-05,0.6687607088171247,1.1960554239703614,1.0,0.9626793009609934,0.0033006101567547,0.004568225136329,1,0.9021101357474308,0,162.80999755859375,161.7550048828125,162.36000061035156,0,2
1986-06-06,0.6400592254085447,1.1611479521878698,1.0,0.9415451242927102,-0.0029299230549382,-0.0078451642192467,1,0.6134267961890907,0,162.90499877929688,161.88499450683594,161.88499450683594,0,1
1986-06-09,0.4853855446183112,0.9761833964797424,1.0,1.0621223877319306,-0.020437809911411,-0.0213331329755037,1,0.2107259383136187,1,161.97999572753906,158.2100067138672,158.61000061035156,1,4
1986-06-10,0.4666586674763758,0.7784388774581571,1.0,1.0583027898791602,-0.003189020517734,-0.0250157786726656,0,0.0896524643131339,1,158.6999969482422,157.1750030517578,158.10499572753906,1,3
1986-06-11,0.5397434125725212,0.7010182104135906,1.0,1.0590089716965505,0.0121332219488499,-0.0111229213784787,1,0.539887514318496,0,160.0800018310547,158.10499572753906,160.03500366210938,0,5
1986-06-12,0.5510710934089933,0.6548265685296014,1.0,1.030114606178631,0.0020599371929934,-0.0123635943422399,1,0.3541231949177579,1,161.0449981689453,159.9499969482422,160.36500549316406,0,3
1986-06-13,0.6129358389546592,0.7025761941547211,1.0,1.041600243446455,0.0123327680307401,0.0028990967434383,1,0.8308243521945853,0,162.52999877929688,160.3300018310547,162.35499572753906,0,1
1986-06-16,0.5492427805226776,0.6682655664135865,1.0,1.0787212593536886,-0.0096238936949868,0.0137130129598626,1,0.0864725560859429,1,162.9250030517578,160.625,160.8000030517578,0,1
1986-06-17,0.4734333133834107,0.5253330428478662,1.0,1.140722023203597,-0.0139337274483839,0.0029683060292127,1,0.1768987123303819,1,161.2050018310547,158.42999267578125,158.5749969482422,1,6
1986-06-18,0.4704475665812036,0.3954736620394516,1.0,1.1410041533286557,-0.0005992728437709,-0.0097641887634081,1,0.1244237167037842,1,158.6649932861328,156.86500549316406,158.47999572753906,1,5
1986-06-19,0.4990956833065559,0.3275934959309496,1.0,1.1369208200205825,0.005035276660755,-0.0067888492956464,1,0.5660174441842618,0,160.13999938964844,158.2949981689453,159.27999877929688,1,7
1986-06-20,0.5099800961779402,0.2869601836976575,1.0,1.1170287478788703,0.0019130856151701,-0.0172085317112165,1,0.7460978738483264,0,159.7100067138672,158.2949981689453,159.5850067138672,1,7
1986-06-23,0.5088084337337972,0.2508921811166534,1.0,1.0922763961107804,-0.0001880932395303,-0.00777273125576,0,0.7459269995724429,0,160.5800018310547,159.35499572753906,159.55499267578125,1,5
1986-06-24,0.5545280781042643,0.2797953563098502,1.0,1.0805869214480186,0.00777273125576,0.0139337274483839,0,0.0863232589152228,1,161.10000610351562,159.42999267578125,160.8000030517578,1,7
1986-06-25,0.593775399066663,0.3576360219884965,1.0,1.0718073481195836,0.0074349595089246,0.0219679598010795,0,0.5327352337375467,0,162.52000427246094,160.8000030517578,162.0,0,7
1986-06-26,0.5809147535565529,0.4030794400732647,1.0,1.035840935708426,-0.0017298829115626,0.0152028002287618,0,0.459659593800974,1,162.2550048828125,161.375,161.72000122070312,0,6
1986-06-27,0.5758777640085693,0.4287038080991764,1.0,1.0000440082908,-0.0006494547701265,0.0126402598434651,0,0.4114588730737987,1,162.05499267578125,161.2050018310547,161.61500549316406,0,5
1986-06-30,0.6105164068112328,0.4900165285555227,1.0,0.9903267677220776,0.0061684800108503,0.0189968330938459,0,0.1924948600396536,1,163.07000732421875,161.53500366210938,162.61500549316406,0,4
1986-07-01,0.6334087240543241,0.566888919049307,1.0,0.9593255984071202,0.0043565844800843,0.0155806863181702,0,0.255290510918128,1,163.61500549316406,162.61500549316406,163.3249969482422,0,3
1986-07-02,0.6530504172490997,0.6508103592592629,1.0,0.925688726785193,0.0038804745427087,0.0120262013519543,0,0.0131700815079774,1,164.1999969482422,163.32000732421875,163.9600067138672,0,2
1986-07-03,0.6697070654060971,0.7353773509224141,1.0,0.8983489309904882,0.0033792111642805,0.0171352954277974,1,0.3619980234581574,1,164.55999755859375,163.60000610351562,164.51499938964844,0,1
1986-07-07,0.4078962547932515,0.4810282289284452,1.0,1.18581377271651,-0.0427829534635346,-0.0249982032656106,0,0.3236761635869131,1,164.5449981689453,157.58999633789062,157.625,0,1
1986-07-08,0.3220102056202797,0.0310376767012701,1.0,1.3745928884396696,-0.0280830045849507,-0.0592496878614117,-1,0.2207297570568038,1,157.625,152.42999267578125,153.25999450683594,0,4
1986-07-09,0.3901267616936051,-0.2176449309129302,1.0,1.372733315231924,0.0139310197915678,-0.0496752525499282,-1,0.4781199290498407,1,155.64999389648438,153.1699981689453,155.41000366210938,0,1
1986-07-10,0.3693111868475052,-0.4705463931218884,1.0,1.4320779022554735,-0.0072329045513646,-0.0607886316440016,-1,0.0452607871709816,1,156.34500122070312,153.14500427246094,154.2899932861328,0,2
1986-07-11,0.3439868378007662,-0.7431938133836123,1.0,1.4226456334340636,-0.0093441732806205,-0.0735120160889026,-1,0.400081122191779,1,154.44500732421875,152.72500610351562,152.85499572753906,0,1
1986-07-14,0.2905991679422924,-1.158238184329887,1.0,1.53970147519171,-0.0236324764855666,-0.0543615391109346,-1,1.931659169195164,0,152.9199981689453,149.00999450683594,149.28500366210938,0,1
1986-07-15,0.2544963875827964,-1.6517276249276631,-1.0,1.6529866844625924,-0.0205055482267821,-0.0467840827527661,-1,0.5894347046532761,0,149.28500366210938,145.32000732421875,146.2550048828125,0,10
1986-07-16,0.2902248182723528,-1.9235690547065107,-1.0,1.629415415320002,0.0077643799164217,-0.0529507226279122,-1,1.0680047840528657,0,148.4499969482422,146.2550048828125,147.39500427246094,0,9
1986-07-17,0.3230193234951204,-2.0518337719951534,-1.0,1.5740504446717831,0.007233128697484,-0.0384846893790635,-1,1.5554678554201995,0,148.75,147.2550048828125,148.46499633789062,0,7
1986-07-18,0.3127653251407116,-2.1880757832362767,-1.0,1.567449170947181,-0.0047599168465479,-0.033900432944991,-1,1.2650747918130718,0,148.52499389648438,146.47999572753906,147.75999450683594,0,6
1986-07-21,0.3027104738892484,-2.309902467799049,-1.0,1.5181188567271695,-0.0046466587138755,-0.0149146151732999,-1,1.0054738451020646,0,147.94500732421875,146.7949981689453,147.0749969482422,0,6
1986-07-22,0.3141497453175121,-2.3478756584753344,-1.0,1.4830878597038906,0.0022412522003634,0.0078321852538456,-1,0.9537294384717936,0,148.1649932861328,146.5850067138672,147.40499877929688,0,4
