Date,rsi_1w,macd_pct_1w,ema_cross_1w,atr_pct_1w,ret_1,ret_5,smc_bias_1w,zone_dist_atr,at_zone,high,low,close,label,label_bars
1990-04-30,0.5069919263794372,-0.0938058748751586,1.0,2.748555153003747,0.0278071228772853,-0.0045700188744453,0,0.0537586072974148,1,338.4599914550781,327.760009765625,338.3900146484375,1,2
1990-05-07,0.5868705483647839,0.2521746081289451,1.0,2.741698104917576,0.0394320558414627,0.0344503310316088,0,0.882312284191656,0,352.3099975585937,338.1099853515625,352.0,0,5
1990-05-14,0.6003956368886518,0.5730579366787725,1.0,2.6570222375836865,0.0074720561437917,0.029473701028718,0,0.6234818531211814,0,358.4100036621094,351.95001220703125,354.6400146484375,0,5
1990-05-21,0.5999147131165976,0.8181906820159627,1.0,2.603024076726806,-0.0001692791410619,0.0564452905323875,0,0.6430270710247656,0,360.5,353.7799987792969,354.5799865722656,0,5
1990-05-28,0.6438298866319784,1.165669635234284,1.0,2.536415106344207,0.0239095659867407,0.0984515217082186,1,0.287149480555171,1,363.5199890136719,354.54998779296875,363.1600036621094,0,4
1990-06-04,0.606637906628929,1.3586712227749,1.0,2.605491039927857,-0.0123292798092231,0.0583151190217101,0,0.1931283622862036,1,368.7799987792969,357.67999267578125,358.7099914550781,0,5
1990-06-11,0.6284534214813352,1.5582277866791872,1.0,2.5797425652752013,0.0116406409524794,0.0305237041327268,1,0.2558179316483999,1,367.2699890136719,357.70001220703125,362.9100036621094,0,2
1990-06-18,0.5680331077324018,1.5772260849507311,1.0,2.604448680159783,-0.0208265762491821,0.0022250717397529,0,0.5493152472718058,0,363.2000122070313,355.3099975585937,355.42999267578125,0,5
1990-06-25,0.5829832384550715,1.5949514127407476,1.0,2.55773584229838,0.0072605165940506,0.0096548674748655,0,0.2724641653771708,1,359.0899963378906,351.2300109863281,358.0199890136719,0,5
1990-07-02,0.5853700997194586,1.606720056381926,1.0,2.4937556141370973,0.0011167005032355,-0.0131379980086396,0,0.2343877848779176,1,360.7300109863281,354.6400146484375,358.4200134277344,0,4
1990-07-09,0.6353250740315786,1.7533957809722085,1.0,2.517638654110362,0.0245006509304239,0.0236919327310074,1,0.7347899318737474,0,369.6799926757813,356.4100036621094,367.30999755859375,0,2
1990-07-16,0.586530844804969,1.7826697881393865,1.0,2.542360073688508,-0.0156399290154025,-0.0035886372368745,1,0.1191052972851705,1,369.7799987792969,361.2900085449219,361.6099853515625,0,1
1990-07-23,0.5243670003911263,1.6200052600835912,1.0,2.648147001697203,-0.022852495914587,-0.0056145569022794,0,0.7559071716413749,0,361.6099853515625,350.0899963378906,353.44000244140625,0,1
1990-07-30,0.4682405336970704,1.2792161604493109,1.0,2.9207492706060134,-0.0245752514838537,-0.0374503249801838,0,1.5542339063410102,0,357.5400085449219,338.20001220703125,344.8599853515625,0,1
1990-08-06,0.4160361839050929,0.7708880254256785,1.0,3.0567143202093474,-0.0274569606860817,-0.0660239861695011,0,0.787838842012791,0,344.8599853515625,332.2200012207031,335.5199890136719,0,1
1990-08-13,0.3786085355360815,0.1566971926008807,1.0,3.281678066628319,-0.0231863940277339,-0.113711031127659,0,0.0362495220558735,1,341.9200134277344,324.6300048828125,327.8299865722656,0,1
1990-08-20,0.3140396039340034,-0.7762214620529176,1.0,3.7508132745080873,-0.0510636685914205,-0.1491347707036769,-1,0.2456313001967991,1,329.8999938964844,306.17999267578125,311.510009765625,0,5
1990-08-27,0.389907156576845,-1.1799025313568567,1.0,3.680689360892443,0.0348576860838329,-0.0914245887052569,0,0.2299453977412225,1,325.8299865722656,311.54998779296875,322.5599975585937,0,3
1990-09-03,0.3953815837341627,-1.4789389286536307,1.0,3.5283950954443526,0.00260077039594,-0.0642485668254631,0,0.3128613320289882,1,324.5199890136719,319.1099853515625,323.3999938964844,0,2
1990-09-10,0.3675979541128766,-1.8994216919123004,1.0,3.609659520032156,-0.0205246182250649,-0.0573162243644462,-1,0.214225083352813,1,326.5299987792969,314.760009765625,316.8299865722656,0,2
1990-09-17,0.3456602688981355,-2.363012459487656,-1.0,3.672020530001816,-0.0175439644274577,-0.0516737947641701,-1,0.2676757001652252,1,319.3500061035156,307.9800109863281,311.32000732421875,0,1
1990-09-24,0.325642931236453,-2.856347484929836,-1.0,3.826465154050223,-0.0170728982061865,-0.017683024378936,-1,0.467938610734984,1,311.29998779296875,295.9800109863281,306.04998779296875,0,5
1990-10-01,0.36650054785093,-2.983253676380349,-1.0,3.810402257627357,0.0176508908161716,-0.0348898196465974,-1,0.2426410894401705,1,319.69000244140625,305.760009765625,311.5,0,1
1990-10-08,0.3222492777968987,-3.510849754870468,-1.0,4.162017825540638,-0.0375168726395767,-0.0750074626821142,-1,0.0432446130937021,1,315.0299987792969,294.510009765625,300.0299987792969,0,5
1990-10-15,0.4060743929092148,-3.325815669223124,-1.0,4.078087910926804,0.0406580366989377,-0.0138248077581115,-1,0.1490985366533374,1,312.4800109863281,296.4100036621094,312.4800109863281,0,2
1990-10-22,0.3749093679903184,-3.5388939469711467,-1.0,4.144027441827423,-0.0251800257101502,-0.021460869040804,-1,0.3278606977200882,1,315.8299865722656,304.7099914550781,304.7099914550781,0,5
1990-10-29,0.4190333551301771,-3.3340153754499684,-1.0,4.046232166863096,0.0231618459673725,0.018773875132755,-1,0.2005043302459424,1,311.94000244140625,299.44000244140625,311.8500061035156,0,5
1990-11-05,0.4304930880632601,-3.131658995390452,-1.0,3.9561032057091783,0.0060422637575126,0.007165248074096,-1,0.0515646913521177,1,314.760009765625,305.0299987792969,313.739990234375,0,5
1990-11-12,0.451336703857504,-2.836664045776184,-1.0,3.8138878336761217,0.0107156494426536,0.0553977701563264,-1,0.2240662155627888,1,321.70001220703125,313.7300109863281,317.1199951171875,0,5
1990-11-19,0.4409499527847052,-2.6671698113448707,-1.0,3.72217005701617,-0.0063901676109381,0.0083495658464505,-1,0.0613887245120792,1,319.3900146484375,312.4200134277344,315.1000061035156,0,5
1990-11-26,0.4858630741697695,-2.2584480037424512,-1.0,3.63574204857676,0.0223444777179366,0.0558740692745374,-1,0.2040116671323588,1,323.0199890136719,311.4800109863281,322.2200012207031,0,5
1990-12-03,0.5182363468076505,-1.7910176184841995,-1.0,3.5808249911430425,0.0170165767925531,0.049728800099718,-1,0.0264138968363383,1,333.9800109863281,321.9700012207031,327.75,0,5
1990-12-10,0.5123931528542394,-1.4610228772384946,-1.0,3.452970621216566,-0.002841539609613,0.0408449967325923,-1,0.0549397590672112,1,330.5799865722656,325.1600036621094,326.82000732421875,0,4
1990-12-17,0.5418815804806402,-1.045728590372199,-1.0,3.331144249084838,0.0149720901781211,0.0451014374680598,0,0.3900072255911869,1,332.4700012207031,324.4599914550781,331.75,0,2
1990-12-24,0.5210260093843103,-0.805666299545246,-1.0,3.2197165807153905,-0.0091753449236584,0.0423162601553395,0,0.1209388352109609,1,331.739990234375,327.239990234375,328.7200012207031,0,2
