Date,rsi_1w,macd_pct_1w,ema_cross_1w,atr_pct_1w,ret_1,ret_5,smc_bias_1w,zone_dist_atr,at_zone,high,low,close,label,label_bars
2010-10-18,0.6598763599408237,2.664237271343747,1.0,3.703831171126768,0.0030842828293629,0.0731254479155136,1,0.5977948060534399,0,2106.239990234375,2054.610107421875,2104.2099609375,0,5
2010-10-25,0.6712432535643965,3.0008884864611627,1.0,3.549365759227313,0.0095728411457427,0.0485162423339264,1,0.8862860547837722,0,2137.330078125,2094.840087890625,2124.449951171875,0,5
2010-11-01,0.7040121917685598,3.384918614170863,1.0,3.450481486189552,0.0288851909386202,0.0909523916087398,1,1.7108880820506929,0,2193.659912109375,2117.590087890625,2186.7099609375,0,2
2010-11-08,0.6494174365080114,3.61693671314976,1.0,3.536820335489616,-0.0225507101528554,0.0532757211374717,1,1.06234846852219,0,2200.159912109375,2122.419921875,2137.949951171875,0,5
2010-11-15,0.6464502117700579,3.6916427063503408,1.0,3.514512703646587,-0.0012542916163207,0.0177373131445497,1,1.0347219851106468,0,2152.889892578125,2085.27001953125,2135.27001953125,0,5
2010-11-22,0.6581496991897768,3.7415219473054497,1.0,3.432681582983388,0.0086916427943846,0.0233446731095714,1,1.3023261394170609,0,2165.14990234375,2105.610107421875,2153.909912109375,0,5
2010-11-29,0.6808824105965366,3.834653838006089,1.0,3.4027132107254645,0.0171508577640731,0.0309226897279017,1,1.791192446887927,0,2192.889892578125,2110.239990234375,2191.169921875,0,5
2010-12-06,0.6950490430073798,3.958101471090537,1.0,3.236394283320715,0.0109703181719442,0.0130078169612257,1,2.199810102050104,0,2217.47998046875,2182.989990234375,2215.340087890625,0,5
2010-12-13,0.6968180886838827,4.047724283764727,1.0,3.098342026624749,0.0013307161502975,0.0368892432643788,1,2.337691649390824,0,2227.0400390625,2196.8798828125,2218.2900390625,0,5
2010-12-20,0.7043197479059785,4.096893406083532,1.0,2.96604904377925,0.0053860167207915,0.043529551601491,1,2.6099420818088244,0,2238.919921875,2206.300048828125,2230.27001953125,0,5
2010-12-27,0.6854008445216746,4.084100249840157,1.0,2.8578114013487443,-0.0055798476903374,0.0292580611167689,1,2.528154010171381,0,2236.18994140625,2208.800048828125,2217.860107421875,0,5
2011-01-03,0.723345554331126,4.112115254871553,1.0,2.789059967866231,0.0261841892058676,0.0382913925585635,1,3.450158084896214,0,2282.8701171875,2237.72998046875,2276.699951171875,0,5
2011-01-10,0.7492159119929923,4.246473716854849,1.0,2.717382760131633,0.0203175080547346,0.0476385824413538,1,4.210084533905175,0,2323.429931640625,2265.0,2323.429931640625,0,3
2011-01-17,0.6696820853630473,4.280460924656331,1.0,2.7875703841842903,-0.0240050131799387,0.0223028531111175,1,3.332226467749785,0,2331.6298828125,2267.169921875,2268.320068359375,1,4
2011-01-24,0.6711758988367862,4.181142596892341,1.0,2.8232901019705303,0.0009649806397211,0.0178818170300472,1,3.3210572742454816,0,2336.0400390625,2260.60009765625,2270.510009765625,1,3
2011-01-31,0.7141992241270029,4.172348361350313,1.0,2.7919827803334343,0.0293769015443272,0.0528385662647119,1,4.297958921487893,0,2338.659912109375,2258.050048828125,2338.199951171875,0,5
2011-02-07,0.7366479153550654,4.277537929794019,1.0,2.677630389798244,0.0173618582810455,0.0440162353398898,1,5.047181708149184,0,2381.39990234375,2338.8701171875,2379.14990234375,0,2
2011-02-14,0.7436999440814389,4.387566667150154,1.0,2.569051527483774,0.0055830528471085,0.0292817801322637,1,5.447923006317862,0,2403.52001953125,2371.18994140625,2392.469970703125,0,1
2011-02-21,0.6761037601652709,4.372857482914041,1.0,2.760739220251645,-0.0194909189324503,0.0337958743797521,1,4.45650744515415,0,2366.429931640625,2284.64990234375,2346.2900390625,0,2
2011-02-28,0.685224351313151,4.265467081021314,1.0,2.7533584993711555,0.005809279285649,0.03864017302568,1,4.65294761120896,0,2375.669921875,2308.050048828125,2359.9599609375,0,1
2011-03-07,0.6039051990282676,4.051595324977908,1.0,2.92192113958454,-0.0260573169063293,-0.0167940454249766,1,3.596766768884579,0,2370.909912109375,2275.070068359375,2299.260009765625,0,1
2011-03-14,0.5185385333754903,3.600808475947613,1.0,3.175346326778673,-0.0345982437549805,-0.0687541474610027,1,2.317564129809932,0,2302.919921875,2188.919921875,2221.070068359375,1,5
2011-03-21,0.5938830961996279,3.295694755603128,1.0,3.168167900152578,0.0420079418930994,-0.0323292584150118,1,1.18768840709143,0,2331.6298828125,2234.93994140625,2316.360107421875,0,5
2011-03-28,0.6121039192096359,3.1900342387466667,1.0,3.113941524586751,0.0114009469171509,-0.0014373925654105,1,0.830625817951607,0,2359.159912109375,2291.780029296875,2342.919921875,0,3
2011-04-04,0.5888167824263565,3.0544913265233387,1.0,3.038365287449732,-0.009322333724147,-0.0165690055752065,1,1.1675151731477569,0,2352.25,2313.330078125,2321.179931640625,0,5
2011-04-11,0.5741024718013505,2.8600980538341982,1.0,2.9781881735814397,-0.0058762574084392,0.0036120539226836,1,1.3960164416683942,0,2333.97998046875,2288.679931640625,2307.580078125,0,5
2011-04-18,0.6257374252596535,2.8170054887028115,1.0,3.0638991658876904,0.0297660202559049,0.067976317933569,1,0.3599761554811582,1,2381.199951171875,2254.8798828125,2377.300048828125,0,5
2011-04-25,0.6436106110776154,2.87434142123935,1.0,2.934371512301305,0.0112019160249099,0.0371702920653795,1,0.0079390664725813,1,2415.85009765625,2375.1201171875,2404.080078125,0,3
2011-05-02,0.6187746457264918,2.8666628902077256,1.0,2.901826424351311,-0.0087316248665771,0.0170377202816514,1,0.2941200024921576,1,2417.830078125,2366.72998046875,2383.179931640625,0,3
2011-05-09,0.613964851734013,2.799669253958956,1.0,2.830239457489953,-0.0016545967679224,0.0247054572378759,1,0.3605684925646267,1,2415.89990234375,2372.18994140625,2379.239990234375,0,2
2011-05-16,0.5797115274749653,2.6492808894156714,1.0,2.8381100502578347,-0.011757480196386,0.0188242344499292,1,0.7805375781020943,0,2375.360107421875,2320.330078125,2351.429931640625,0,3
